geoid10,nearest_greenway_loop_contiguous_dist,nearest_greenway_loop_contiguous_score,los_closest_park_dist,los_dist_score,los_acre_score,los_exp_score,los_3_factor_total_score,los_3_factor_grade,los_total_score,los_total_grade,la_closest_park_dist,la_dist_score,la_acre_score,la_exp_score,la_3_factor_total_score,la_3_factor_grade,la_total_score,la_total_grade,la_los_closest_park_diff,la_los_closest_park_diff_pct,la_los_dist_score_diff,la_los_acre_score_diff,la_los_exp_score_diff,la_los_3_factor_total_score_diff,la_los_total_score_diff,pop_2018,popdensity_2018,pop_pct,tothh_2018,hh_pct,low_income,low_income_pct_tot_pop,low_income_pct_low_income,middle_income,middle_income_pct_tot_pop,middle_income_pct_middle_income,high_income,high_income_pct_tot_pop,high_income_pct_high_income,los_income_low_a,los_income_low_b,los_income_low_c,los_income_low_d,los_income_low_f,los_income_middle_a,los_income_middle_b,los_income_middle_c,los_income_middle_d,los_income_middle_f,los_income_high_a,los_income_high_b,los_income_high_c,los_income_high_d,los_income_high_f,la_income_low_a,la_income_low_b,la_income_low_c,la_income_low_d,la_income_low_f,la_income_middle_a,la_income_middle_b,la_income_middle_c,la_income_middle_d,la_income_middle_f,la_income_high_a,la_income_high_b,la_income_high_c,la_income_high_d,la_income_high_f,race_white_pop_2018,race_white_pct_totpop,race_white_pct_white_pop,race_black_pop_2018,race_black_pct_totpop,race_black_pct_black_pop,hisp_pop_2018,hisp_pct_totpop,hisp_pct_hisp,hisp_no_bw_pop_2018,hisp_no_bw_pct_totpop,hisp_no_bw_pct_hisp_no_bw_pop,minority_pop_2018,minority_pct_totpop,minority_pct_minority_pop,los_white_a,los_white_b,los_white_c,los_d_white_d,los_white_f,los_black_a,los_black_b,los_black_c,los_black_d,los_black_f,los_hisp_a,los_hisp_b,los_hisp_c,los_hisp_d,los_hisp_f,los_hisp_no_bw_a,los_hisp_no_bw_b,los_hisp_no_bw_c,los_hisp_no_bw_d,los_hisp_no_bw_f,los_minority_a,los_minority_b,los_minority_c,los_minority_d,los_minority_f,la_white_a,la_white_b,la_white_c,la_white_d,la_white_f,la_black_a,la_black_b,la_black_c,la_black_d,la_black_f,la_hisp_a,la_hisp_b,la_hisp_c,la_hisp_d,la_hisp_f,la_hisp_no_bw_a,la_hisp_no_bw_b,la_hisp_no_bw_c,la_hisp_no_bw_d,la_hisp_no_bw_f,la_minority_a,la_minority_b,la_minority_c,la_minority_d,la_minority_f,cac,council_dist,council_person,beltline,sqmi
371830501001020,2745.71027691842,4,0.24663472339290002,5,5,5,15,A,19,A,0.24663472339290002,5,5,5,15,A,19,A,0.0,0.0,0,0,0,0,0,36,9924.937422589599,0.00719401457986955,21,0.0104220948410631,6,0.00119900242997826,0.0112103434101865,8,0.0015986699066376801,0.008836849663095109,7,0.0013988361683079699,0.0123718628490633,6,0,0,0,0,8,0,0,0,0,7,0,0,0,0,6,0,0,0,0,8,0,0,0,0,7,0,0,0,0,19,0.0037968410282644798,0.0066933461094045,15,0.00299750607494565,0.0106041540005938,2,0.000399667476659419,0.00335553579517809,1,0.00019983373832971002,0.0028957808473054803,18,0.0035970072899347704,0.0075480243046382595,19,0,0,0,0,15,0,0,0,0,2,0,0,0,0,1,0,0,0,0,18,0,0,0,0,19,0,0,0,0,15,0,0,0,0,2,0,0,0,0,1,0,0,0,0,18,0,0,0,0,North Central,C,Corey Branch,Inside,0.00362722689999661
371830501001021,3175.7729752518603,4,0.26048242074864997,5,5,5,15,A,19,A,0.26048242074864997,5,5,5,15,A,19,A,0.0,0.0,0,0,0,0,0,58,9297.62963748082,0.0115903568231232,38,0.0188590287600189,10,0.0019983373832971,0.0186839056836441,15,0.00299750607494565,0.0165690931183033,14,0.0027976723366159397,0.0247437256981265,10,0,0,0,0,15,0,0,0,0,14,0,0,0,0,10,0,0,0,0,15,0,0,0,0,14,0,0,0,0,30,0.00599501214989129,0.0105684412253755,24,0.00479600971991303,0.0169666464009501,3,0.000599501214989129,0.00503330369276714,2,0.000399667476659419,0.00579156169461095,29,0.00579517841156158,0.0121607058241394,30,0,0,0,0,24,0,0,0,0,3,0,0,0,0,2,0,0,0,0,29,0,0,0,0,30,0,0,0,0,24,0,0,0,0,3,0,0,0,0,2,0,0,0,0,29,0,0,0,0,North Central,C,Corey Branch,Inside,0.006238149104820121
371830501001022,2794.18518434899,4,0.335878163769407,5,5,5,15,A,19,A,0.335878163769407,5,5,5,15,A,19,A,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Central,C,Corey Branch,Inside,0.00468074468902575
371830501001023,3843.31993928052,4,0.534577987624017,4,5,5,14,A,18,A,0.534577987624017,4,5,5,14,A,18,A,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Central,C,Corey Branch,Inside,0.00503705067092651
371830501001024,2322.11552866913,5,0.246472024131966,5,5,5,15,A,20,A,0.246472024131966,5,5,5,15,A,20,A,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Central,C,Corey Branch,Inside,0.0083391081324166
371830501001025,2864.19365013502,4,0.349138339180786,4,5,5,14,A,18,A,0.349138339180786,4,5,5,14,A,18,A,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Central,C,Corey Branch,Inside,0.0100941316886912
371830501001026,2848.4747117212605,4,0.4487999336346529,4,5,5,14,A,18,A,0.4487999336346529,4,5,5,14,A,18,A,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Central,C,Corey Branch,Inside,0.008395263221146409
371830501001027,3335.7204334467497,4,0.537699878412659,4,5,5,14,A,18,A,0.537699878412659,4,5,5,14,A,18,A,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Central,D,Kay Crowder,Inside,0.00834429578006414
371830501001028,3813.0683463152504,4,0.264221237621803,5,5,5,15,A,19,A,0.264221237621803,5,5,5,15,A,19,A,0.0,0.0,0,0,0,0,0,5,591.348425846231,0.000999168691648548,2,0.000992580461053624,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.000599501214989129,0.00105684412253755,2,0.000399667476659419,0.0014138872000791802,0,0.0,0.0,0,0.0,0.0,2,0.000399667476659419,0.000838669367182029,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,North Central,D,Kay Crowder,Inside,0.00845525206707856
371830501001029,4854.505000171261,4,0.46146203442936207,4,5,5,14,A,18,A,0.46146203442936207,4,5,5,14,A,18,A,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Central,D,Kay Crowder,Inside,0.0059046475091875
371830501001030,5191.83719239314,4,0.525351204037261,4,5,5,14,A,18,A,0.30068599499449394,5,5,5,15,A,19,A,0.224665209042767,42.764765230619396,1,0,0,1,1,3,235.51542782976398,0.000599501214989129,2,0.000992580461053624,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.000399667476659419,0.000704562748358369,1,0.00019983373832971002,0.000706943600039589,0,0.0,0.0,0,0.0,0.0,1,0.00019983373832971002,0.000419334683591015,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,North Central,D,Kay Crowder,Inside,0.0127380190234012
371830501001031,5587.9875528497105,3,0.537621241314144,4,5,5,14,A,17,A,0.223919118243479,5,5,5,15,A,18,A,0.313702123070665,58.350023950664905,1,0,0,1,1,306,26533.103375799703,0.0611491239288912,233,0.11563562371274698,61,0.0121898580381123,0.113971824670229,92,0.0183847039263333,0.10162377112559401,80,0.0159866990663768,0.14139271827500902,61,0,0,0,0,92,0,0,0,0,80,0,0,0,0,61,0,0,0,0,92,0,0,0,0,80,0,0,0,0,160,0.0319733981327536,0.0563650198686695,129,0.0257785522445326,0.091195724405107,13,0.00259783859828623,0.0218109826686576,4,0.000799334953318839,0.0115831233892219,153,0.0305745619644456,0.0641582065894252,160,0,0,0,0,129,0,0,0,0,13,0,0,0,0,4,0,0,0,0,153,0,0,0,0,160,0,0,0,0,129,0,0,0,0,13,0,0,0,0,4,0,0,0,0,153,0,0,0,0,North Central,D,Kay Crowder,Inside,0.0115327632680577
371830501001032,5746.6220147423,3,0.507576835652669,4,5,5,14,A,17,A,0.193874712582004,5,5,5,15,A,18,A,0.313702123070665,61.80386909644729,1,0,0,1,1,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Central,D,Kay Crowder,Inside,0.0018564131406296
371830501001033,5314.51772699255,3,0.548586129233487,4,5,5,14,A,17,A,0.275712654634511,5,5,5,15,A,18,A,0.272873474598975,49.741227504284204,1,0,0,1,1,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Central,D,Kay Crowder,Inside,0.00248693667287311
371830501001034,4850.87871987952,4,0.460775718088125,4,5,5,14,A,18,A,0.36399601341675,4,5,5,14,A,18,A,0.096779704671375,21.0036468659717,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Central,D,Kay Crowder,Inside,0.00243827583127803
371830501001035,4694.51814062506,4,0.4311619099124411,4,5,5,14,A,18,A,0.39360982159243396,4,5,5,14,A,18,A,0.0375520883200076,8.709509689210151,0,0,0,0,0,117,15618.7476627128,0.023380547384576,76,0.0377180575200377,20,0.00399667476659419,0.0373678113672882,30,0.00599501214989129,0.0331381862366066,26,0.00519567719657245,0.0459526334393779,20,0,0,0,0,30,0,0,0,0,26,0,0,0,0,20,0,0,0,0,30,0,0,0,0,26,0,0,0,0,61,0.0121898580381123,0.0214891638249302,49,0.009791853178155771,0.0346402364019399,5,0.000999168691648548,0.00838883948794524,1,0.00019983373832971002,0.0028957808473054803,58,0.0115903568231232,0.0243214116482788,61,0,0,0,0,49,0,0,0,0,5,0,0,0,0,1,0,0,0,0,58,0,0,0,0,61,0,0,0,0,49,0,0,0,0,5,0,0,0,0,1,0,0,0,0,58,0,0,0,0,North Central,D,Kay Crowder,Inside,0.00749099751955901
371830501001036,3799.64699602264,4,0.261678803465744,5,5,5,15,A,19,A,0.261678803465744,5,5,5,15,A,19,A,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Central,D,Kay Crowder,Inside,0.00479821741038614
371830501001037,3813.4357189320503,4,0.26429081576610397,5,5,5,15,A,19,A,0.26429081576610397,5,5,5,15,A,19,A,0.0,0.0,0,0,0,0,0,32,3776.63842872628,0.00639467962655071,22,0.0109183850715899,6,0.00119900242997826,0.0112103434101865,9,0.00179850364496739,0.009941455870981991,7,0.0013988361683079699,0.0123718628490633,6,0,0,0,0,9,0,0,0,0,7,0,0,0,0,6,0,0,0,0,9,0,0,0,0,7,0,0,0,0,17,0.00339717355160506,0.00598878336104614,13,0.00259783859828623,0.009190266800514659,1,0.00019983373832971002,0.00167776789758905,0,0.0,0.0,16,0.0031973398132753602,0.00670935493745623,17,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,17,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,North Central,D,Kay Crowder,Inside,0.00847314367099538
371830501001038,3334.8817329583803,4,0.537540553015481,4,5,5,14,A,18,A,0.537540553015481,4,5,5,14,A,18,A,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Central,D,Kay Crowder,Inside,0.00846818528320974
371830501001039,3814.3822766353296,4,0.264469092137138,5,5,5,15,A,19,A,0.264469092137138,5,5,5,15,A,19,A,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Central,C,Corey Branch,Inside,0.00857708498502493
371830501001040,2406.35560444278,5,0.365064260660155,4,5,5,14,A,19,A,0.365064260660155,4,5,5,14,A,19,A,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Central,C,Corey Branch,Inside,0.0102493407010842
371830501001041,1830.6827229496,5,0.15339711261708402,5,5,5,15,A,20,A,0.15339711261708402,5,5,5,15,A,20,A,0.0,0.0,0,0,0,0,0,2,231.301407594561,0.000399667476659419,1,0.000496290230526812,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00019983373832971002,0.00035228137417918397,1,0.00019983373832971002,0.000706943600039589,0,0.0,0.0,0,0.0,0.0,1,0.00019983373832971002,0.000419334683591015,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,North Central,C,Corey Branch,Inside,0.00864672645445254
371830501001042,2797.66191321586,4,0.39702301206475,4,5,5,14,A,18,A,0.39702301206475,4,5,5,14,A,18,A,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Central,C,Corey Branch,Inside,0.0087162619036768
371830501001043,2795.02783461095,4,0.336037756622051,5,5,5,15,A,19,A,0.336037756622051,5,5,5,15,A,19,A,0.0,0.0,0,0,0,0,0,2,248.05504695316398,0.000399667476659419,1,0.000496290230526812,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00019983373832971002,0.00035228137417918397,1,0.00019983373832971002,0.000706943600039589,0,0.0,0.0,0,0.0,0.0,1,0.00019983373832971002,0.000419334683591015,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,North Central,C,Corey Branch,Inside,0.00806272649787137
371830501001044,3280.08881268521,4,0.4157761262387779,4,5,5,14,A,18,A,0.4157761262387779,4,5,5,14,A,18,A,0.0,0.0,0,0,0,0,0,16,1900.87621056436,0.0031973398132753602,9,0.00446661207474131,2,0.000399667476659419,0.0037367811367288203,3,0.000599501214989129,0.00331381862366066,3,0.000599501214989129,0.00530222693531283,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0.0015986699066376801,0.00281825099343348,7,0.0013988361683079699,0.00494860520027712,1,0.00019983373832971002,0.00167776789758905,1,0.00019983373832971002,0.0028957808473054803,8,0.0015986699066376801,0.00335467746872812,8,0,0,0,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8,0,0,0,0,8,0,0,0,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8,0,0,0,0,North Central,C,Corey Branch,Inside,0.008417170939947571
371830501001045,2318.3505421838,5,0.306244304165883,5,5,5,15,A,20,A,0.306244304165883,5,5,5,15,A,20,A,0.0,0.0,0,0,0,0,0,52,11279.070621126,0.0103913543931449,23,0.0114146753021167,6,0.00119900242997826,0.0112103434101865,10,0.0019983373832971,0.0110460620788689,8,0.0015986699066376801,0.0141392718275009,6,0,0,0,0,10,0,0,0,0,8,0,0,0,0,6,0,0,0,0,10,0,0,0,0,8,0,0,0,0,27,0.00539551093490216,0.00951159710283798,22,0.00439634224325361,0.015552759200871,2,0.000399667476659419,0.00335553579517809,1,0.00019983373832971002,0.0028957808473054803,26,0.00519567719657245,0.0109027017733664,27,0,0,0,0,22,0,0,0,0,2,0,0,0,0,1,0,0,0,0,26,0,0,0,0,27,0,0,0,0,22,0,0,0,0,2,0,0,0,0,1,0,0,0,0,26,0,0,0,0,North Central,C,Corey Branch,Inside,0.00461030892940794
371830501001046,1566.1163521915198,5,0.162348252348794,5,5,5,15,A,20,A,0.162348252348794,5,5,5,15,A,20,A,0.0,0.0,0,0,0,0,0,64,13234.3937225601,0.0127893592531014,28,0.0138961264547507,8,0.0015986699066376801,0.0149471245469153,10,0.0019983373832971,0.0110460620788689,10,0.0019983373832971,0.0176740897843761,8,0,0,0,0,10,0,0,0,0,10,0,0,0,0,8,0,0,0,0,10,0,0,0,0,10,0,0,0,0,33,0.00659451336488042,0.0116252853479131,27,0.00539551093490216,0.0190874772010689,3,0.000599501214989129,0.00503330369276714,2,0.000399667476659419,0.00579156169461095,32,0.00639467962655071,0.0134187098749125,33,0,0,0,0,27,0,0,0,0,3,0,0,0,0,2,0,0,0,0,32,0,0,0,0,33,0,0,0,0,27,0,0,0,0,3,0,0,0,0,2,0,0,0,0,32,0,0,0,0,North Central,C,Corey Branch,Inside,0.004835884540060329
371830501001047,2799.58841838358,4,0.39738788046782597,4,5,5,14,A,18,A,0.39738788046782597,4,5,5,14,A,18,A,0.0,0.0,0,0,0,0,0,43,4902.79449523684,0.00859285074817752,24,0.0119109655326435,6,0.00119900242997826,0.0112103434101865,10,0.0019983373832971,0.0110460620788689,8,0.0015986699066376801,0.0141392718275009,6,0,0,0,0,10,0,0,0,0,8,0,0,0,0,6,0,0,0,0,10,0,0,0,0,8,0,0,0,0,22,0.00439634224325361,0.007750190231942059,18,0.0035970072899347704,0.0127249848007126,2,0.000399667476659419,0.00335553579517809,1,0.00019983373832971002,0.0028957808473054803,21,0.0041965085049239,0.00880602835541131,22,0,0,0,0,18,0,0,0,0,2,0,0,0,0,1,0,0,0,0,21,0,0,0,0,22,0,0,0,0,18,0,0,0,0,2,0,0,0,0,1,0,0,0,0,21,0,0,0,0,North Central,C,Corey Branch,Inside,0.00877050833800505
371830501001048,1531.64058815044,5,0.158368056491004,5,5,5,15,A,20,A,0.158368056491004,5,5,5,15,A,20,A,0.0,0.0,0,0,0,0,0,3,585.102399864728,0.000599501214989129,1,0.000496290230526812,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.000399667476659419,0.000704562748358369,1,0.00019983373832971002,0.000706943600039589,0,0.0,0.0,0,0.0,0.0,1,0.00019983373832971002,0.000419334683591015,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,North Central,C,Corey Branch,Inside,0.005127307631439529
371830501001049,1175.78638345399,5,0.0884221242208333,5,5,5,15,A,20,A,0.0884221242208333,5,5,5,15,A,20,A,0.0,0.0,0,0,0,0,0,37,13179.792893913702,0.007393848318199259,18,0.00893322414948262,4,0.000799334953318839,0.007473562273457641,7,0.0013988361683079699,0.007732243455208221,7,0.0013988361683079699,0.0123718628490633,4,0,0,0,0,7,0,0,0,0,7,0,0,0,0,4,0,0,0,0,7,0,0,0,0,7,0,0,0,0,19,0.0037968410282644798,0.0066933461094045,16,0.0031973398132753602,0.0113110976006334,2,0.000399667476659419,0.00335553579517809,1,0.00019983373832971002,0.0028957808473054803,18,0.0035970072899347704,0.0075480243046382595,19,0,0,0,0,16,0,0,0,0,2,0,0,0,0,1,0,0,0,0,18,0,0,0,0,19,0,0,0,0,16,0,0,0,0,2,0,0,0,0,1,0,0,0,0,18,0,0,0,0,North Central,C,Corey Branch,Inside,0.00280732787668358
371830501001050,881.645413095683,5,0.0327136030550748,5,5,5,15,A,20,A,0.0327136030550748,5,5,5,15,A,20,A,0.0,0.0,0,0,0,0,0,15,5088.70856561864,0.00299750607494565,10,0.004962902305268121,3,0.000599501214989129,0.005605171705093229,4,0.000799334953318839,0.00441842483154755,4,0.000799334953318839,0.00706963591375044,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,8,0.0015986699066376801,0.00281825099343348,6,0.00119900242997826,0.00424166160023753,1,0.00019983373832971002,0.00167776789758905,1,0.00019983373832971002,0.0028957808473054803,7,0.0013988361683079699,0.0029353427851371,8,0,0,0,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0,8,0,0,0,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0,Central,C,Corey Branch,Inside,0.00294770270424721
